1.75	2262	1.95	4205	2.15	5365	2.25	6235
1.75	2262	1.95	4205	2.15	5945	2.25	6235
1.75	2262	1.95	4205	2.15	5945	2.25	6235
1.75	2987	1.95	4205	2.15	5945	2.25	6235
1.75	2987	1.95	3944	2.15	5945	2.25	6554
1.75	2987	1.95	3944	2.15	5945	2.25	6554
1.75	2987	1.95	3944	2.15	5568	2.25	6554
1.75	2987	1.95	3944	2.15	5568	2.25	6554
1.75	2871	1.95	3944	2.15	5568	2.25	6554
1.75	2871	1.95	4118	2.15	5568	2.25	6496
1.75	2871	1.95	4118	2.15	5568	2.25	6496
1.75	2871	1.95	4118	2.15	5771	2.25	6496
1.75	2871	1.95	4118	2.15	5771	2.25	6496
1.75	2523	1.95	4118	2.15	5771	2.25	6496
1.75	2523	1.95	3973	2.15	5771	2.25	6438
1.75	2523	1.95	3973	2.15	5771	2.25	6438
1.75	2523	1.95	3973	2.15	5713	2.25	6438
1.75	2523	1.95	3973	2.15	5713	2.25	6438
1.75	2465	1.95	3973	2.15	5713	2.25	6438
1.75	2465	1.95	4002	2.15	5713	2.25	6032
1.75	2465	1.95	4002	2.15	5713	2.25	6032
1.75	2465	1.95	4002	2.15	5133	2.25	6032
1.75	2465	1.95	4002	2.15	5133	2.25	6032
1.75	2436	1.95	4002	2.15	5133	2.25	6032
1.75	2436	1.95	4118	2.15	5133	2.25	6090
1.75	2436	1.95	4118	2.15	5133	2.25	6090
1.75	2436	1.95	4118	2.15	5684	2.25	6090
1.75	2436	1.95	4118	2.15	5684	2.25	6090
1.75	2697	1.95	4118	2.15	5684	2.25	6090
1.75	2697	1.95	3538	2.15	5684	2.25	6351
1.75	2697	1.95	3538	2.15	5684	2.25	6351
1.75	2697	1.95	3538	2.15	5626	2.25	6351
1.75	2697	1.95	3538	2.15	5626	2.25	6351
1.75	2668	1.95	3538	2.15	5626	2.25	6351
1.75	2668	1.95	3770	2.15	5626	2.25	6148
1.75	2668	1.95	3770	2.15	5626	2.25	6148
1.75	2668	1.95	3770	2.15	5829	2.25	6148
1.75	2668	1.95	3770	2.15	5829	2.25	6148
1.75	2552	1.95	3770	2.15	5829	2.25	6148
1.75	2552	1.95	3886	2.15	5829	2.25	6177
1.75	2552	1.95	3886	2.15	5829	2.25	6177
1.75	2552	1.95	3886	2.15	5800	2.25	6177
1.75	2552	1.95	3886	2.15	5800	2.25	6177
1.75	2755	1.95	3886	2.15	5800	2.25	6177
1.75	2755	1.95	3944	2.15	5800	2.25	6090
1.75	2755	1.95	3944	2.15	5800	2.25	6090
1.75	2755	1.95	3944	2.15	5423	2.25	6090
1.75	2755	1.95	3944	2.15	5423	2.25	6090
1.75	2581	1.95	3944	2.15	5423	2.25	6090
1.75	2581	1.95	3828	2.15	5423	2.25	6322
1.75	2581	1.95	3828	2.15	5423	2.25	6322
1.75	2581	1.95	3828	2.15	5626	2.25	6322
1.75	2581	1.95	3828	2.15	5626	2.25	6322
1.75	2610	1.95	3828	2.15	5626	2.25	6322
1.75	2610	1.95	3712	2.15	5626	2.25	5887
1.75	2610	1.95	3712	2.15	5626	2.25	5887
1.75	2610	1.95	3712	2.15	5887	2.25	5887
1.75	2610	1.95	3712	2.15	5887	2.25	5887
1.75	2610	1.95	3712	2.15	5887	2.25	5887
1.75	2610	1.95	3364	2.15	5887	2.25	6003
1.75	2610	1.95	3364	2.15	5887	2.25	6003
1.75	2610	1.95	3364	2.15	5481	2.25	6003
1.75	2610	1.95	3364	2.15	5481	2.25	6003
1.75	2726	1.95	3364	2.15	5481	2.25	6003
1.75	2726	1.95	3915	2.15	5481	2.25	6235
1.75	2726	1.95	3915	2.15	5481	2.25	6235
1.75	2726	1.95	3915	2.15	5800	2.25	6235
1.75	2726	1.95	3915	2.15	5800	2.25	6235
1.75	2320	1.95	3915	2.15	5800	2.25	6235
1.75	2320	1.95	3973	2.15	5800	2.25	6206
1.75	2320	1.95	3973	2.15	5800	2.25	6206
1.75	2320	1.95	3973	2.15	5916	2.25	6206
1.75	2320	1.95	3973	2.15	5916	2.25	6206
1.75	2581	1.95	3973	2.15	5916	2.25	6206
1.75	2581	1.95	3973	2.15	5916	2.25	6206
1.75	2581	1.95	3973	2.15	5916	2.25	6206
1.75	2581	1.95	3973	2.15	5568	2.25	6206
1.75	2581	1.95	3973	2.15	5568	2.25	6206
1.75	2987	1.95	3973	2.15	5568	2.25	6206
1.75	2987	1.95	4147	2.15	5568	2.25	5887
1.75	2987	1.95	4147	2.15	5568	2.25	5887
1.75	2987	1.95	4147	2.15	5568	2.25	5887
1.75	2987	1.95	4147	2.15	5568	2.25	5887
1.75	2639	1.95	4147	2.15	5568	2.25	5887
1.75	2639	1.95	3567	2.15	5568	2.25	5945
1.75	2639	1.95	3567	2.15	5568	2.25	5945
1.75	2639	1.95	3567	2.15	5742	2.25	5945
1.75	2639	1.95	3567	2.15	5742	2.25	5945
1.75	2697	1.95	3567	2.15	5742	2.25	5945
1.75	2697	1.95	3654	2.15	5742	2.25	6380
1.75	2697	1.95	3654	2.15	5742	2.25	6380
1.75	2697	1.95	3654	2.15	5568	2.25	6380
1.75	2697	1.95	3654	2.15	5568	2.25	6380
1.75	2494	1.95	3654	2.15	5568	2.25	6380
1.75	2494	1.95	3480	2.15	5568	2.25	5858
1.75	2494	1.95	3480	2.15	5568	2.25	5858
1.75	2494	1.95	3480	2.15	5887	2.25	5858
1.75	2494	1.95	3480	2.15	5887	2.25	5858
1.75	2523	1.95	3480	2.15	5887	2.25	5858
1.75	2523	1.95	3567	2.15	5887	2.25	6003
1.75	2523	1.95	3567	2.15	5887	2.25	6003
1.75	2523	1.95	3567	2.15	6061	2.25	6003
1.75	2523	1.95	3567	2.15	6061	2.25	6003
1.75	2088	1.95	3567	2.15	6061	2.25	6003
1.75	2088	1.95	3712	2.15	6061	2.25	6148
1.75	2088	1.95	3712	2.15	6061	2.25	6148
1.75	2088	1.95	3712	2.15	5916	2.25	6148
1.75	2088	1.95	3712	2.15	5916	2.25	6148
1.75	2813	1.95	3712	2.15	5916	2.25	6148
1.75	2813	1.95	4089	2.15	5916	2.25	5945
1.75	2813	1.95	4089	2.15	5916	2.25	5945
1.75	2813	1.95	4089	2.15	5829	2.25	5945
1.75	2813	1.95	4089	2.15	5829	2.25	5945
1.75	2581	1.95	4089	2.15	5829	2.25	5945
1.75	2581	1.95	3567	2.15	5829	2.25	6177
1.75	2581	1.95	3567	2.15	5829	2.25	6177
1.75	2581	1.95	3567	2.15	5278	2.25	6177
1.75	2581	1.95	3567	2.15	5278	2.25	6177
1.75	2755	1.95	3567	2.15	5278	2.25	6177
1.75	2755	1.95	3741	2.15	5278	2.25	5829
1.75	2755	1.95	3741	2.15	5278	2.25	5829
1.75	2755	1.95	3741	2.15	4727	2.25	5829
1.75	2755	1.95	3741	2.15	4727	2.25	5829
1.75	2320	1.95	3741	2.15	4727	2.25	5829
1.75	2320	1.95	3509	2.15	4727	2.25	5916
1.75	2320	1.95	3509	2.15	4727	2.25	5916
1.75	2320	1.95	3509	2.15	5800	2.25	5916
1.75	2320	1.95	3509	2.15	5800	2.25	5916
1.75	2871	1.95	3509	2.15	5800	2.25	5916
1.75	2871	1.95	3828	2.15	5800	2.25	5916
1.75	2871	1.95	3828	2.15	5800	2.25	5916
1.75	2871	1.95	3828	2.15	5655	2.25	5916
1.75	2871	1.95	3828	2.15	5655	2.25	5916
1.75	2436	1.95	3828	2.15	5655	2.25	5916
1.75	2436	1.95	3770	2.15	5655	2.25	6235
1.75	2436	1.95	3770	2.15	5655	2.25	6235
1.75	2436	1.95	3770	2.15	5829	2.25	6235
1.75	2436	1.95	3770	2.15	5829	2.25	6235
1.75	2552	1.95	3770	2.15	5829	2.25	6235
1.75	2552	1.95	3944	2.15	5829	2.25	6119
1.75	2552	1.95	3944	2.15	5829	2.25	6119
1.75	2552	1.95	3944	2.15	5887	2.25	6119
1.75	2552	1.95	3944	2.15	5887	2.25	6119
1.75	2668	1.95	3944	2.15	5887	2.25	6119
1.75	2668	1.95	4176	2.15	5887	2.25	6003
1.75	2668	1.95	4176	2.15	5887	2.25	6003
1.75	2668	1.95	4176	2.15	5829	2.25	6003
1.75	2668	1.95	4176	2.15	5829	2.25	6003
1.75	3161	1.95	4176	2.15	5829	2.25	6003
1.75	3161	1.95	4089	2.15	5829	2.25	6090
1.75	3161	1.95	4089	2.15	5829	2.25	6090
1.75	3161	1.95	4089	2.15	6061	2.25	6090
1.75	3161	1.95	4089	2.15	6061	2.25	6090
1.75	2813	1.95	4089	2.15	6061	2.25	6090
1.75	2813	1.95	2755	2.15	6061	2.25	6177
1.75	2813	1.95	2755	2.15	6061	2.25	6177
1.75	2813	1.95	2755	2.15	6090	2.25	6177
1.75	2813	1.95	2755	2.15	6090	2.25	6177
1.75	2407	1.95	2755	2.15	6090	2.25	6177
1.75	2407	1.95	3364	2.15	6090	2.25	6061
1.75	2407	1.95	3364	2.15	6090	2.25	6061
1.75	2407	1.95	3364	2.15	6061	2.25	6061
1.75	2407	1.95	3364	2.15	6061	2.25	6061
1.75	2755	1.95	3364	2.15	6061	2.25	6061
1.75	2755	1.95	3915	2.15	6061	2.25	6409
1.75	2755	1.95	3915	2.15	6061	2.25	6409
1.75	2755	1.95	3915	2.15	5452	2.25	6409
1.75	2755	1.95	3915	2.15	5452	2.25	6409
1.75	2697	1.95	3915	2.15	5452	2.25	6409
1.75	2697	1.95	3915	2.15	5452	2.25	6061
1.75	2697	1.95	3915	2.15	5452	2.25	6061
1.75	2697	1.95	3915	2.15	5974	2.25	6061
1.75	2697	1.95	3915	2.15	5974	2.25	6061
1.75	2668	1.95	3915	2.15	5974	2.25	6061
1.75	2668	1.95	3741	2.15	5974	2.25	5858
1.75	2668	1.95	3741	2.15	5974	2.25	5858
1.75	2668	1.95	3741	2.15	5771	2.25	5858
1.75	2668	1.95	3741	2.15	5771	2.25	5858
1.75	2523	1.95	3741	2.15	5771	2.25	5858
1.75	2523	1.95	3364	2.15	5771	2.25	6061
1.75	2523	1.95	3364	2.15	5771	2.25	6061
1.75	2523	1.95	3364	2.15	5684	2.25	6061
1.75	2523	1.95	3364	2.15	5684	2.25	6061
1.75	2813	1.95	3364	2.15	5684	2.25	6061
1.75	2813	1.95	3132	2.15	5684	2.25	6380
1.75	2813	1.95	3132	2.15	5684	2.25	6380
1.75	2813	1.95	3132	2.15	5713	2.25	6380
1.75	2813	1.95	3132	2.15	5713	2.25	6380
1.75	2842	1.95	3132	2.15	5713	2.25	6380
1.75	2842	1.95	3335	2.15	5713	2.25	6293
1.75	2842	1.95	3335	2.15	5713	2.25	6293
1.75	2842	1.95	3335	2.15	6177	2.25	6293
1.75	2842	1.95	3335	2.15	6177	2.25	6293
1.75	2726	1.95	3335	2.15	6177	2.25	6293
1.75	2726	1.95	3625	2.15	6177	2.25	6351
1.75	2726	1.95	3625	2.15	6177	2.25	6351
1.75	2726	1.95	3625	2.15	5945	2.25	6351
1.75	2726	1.95	3625	2.15	5945	2.25	6351
1.75	2378	1.95	3625	2.15	5945	2.25	6351
1.75	2378	1.95	3567	2.15	5945	2.25	6496
1.75	2378	1.95	3567	2.15	5945	2.25	6496
1.75	2378	1.95	3567	2.15	5655	2.25	6496
1.75	2378	1.95	3567	2.15	5655	2.25	6496
1.75	2726	1.95	3567	2.15	5655	2.25	6496
1.75	2726	1.95	3741	2.15	5655	2.25	5829
1.75	2726	1.95	3741	2.15	5655	2.25	5829
1.75	2726	1.95	3741	2.15	5626	2.25	5829
1.75	2726	1.95	3741	2.15	5626	2.25	5829
1.75	2813	1.95	3741	2.15	5626	2.25	5829
1.75	2813	1.95	3973	2.15	5626	2.25	5916
1.75	2813	1.95	3973	2.15	5626	2.25	5916
1.75	2813	1.95	3973	2.15	5394	2.25	5916
1.75	2813	1.95	3973	2.15	5394	2.25	5916
1.75	2697	1.95	3973	2.15	5394	2.25	5916
1.75	2697	1.95	3712	2.15	5394	2.25	6235
1.75	2697	1.95	3712	2.15	5394	2.25	6235
1.75	2697	1.95	3712	2.15	5684	2.25	6235
1.75	2697	1.95	3712	2.15	5684	2.25	6235
1.75	2581	1.95	3712	2.15	5684	2.25	6235
1.75	2581	1.95	3306	2.15	5684	2.25	6119
1.75	2581	1.95	3306	2.15	5684	2.25	6119
1.75	2581	1.95	3306	2.15	5800	2.25	6119
1.75	2581	1.95	3306	2.15	5800	2.25	6119
1.75	2552	1.95	3306	2.15	5800	2.25	6119
1.75	2552	1.95	3538	2.15	5800	2.25	6293
1.75	2552	1.95	3538	2.15	5800	2.25	6293
1.75	2552	1.95	3538	2.15	5916	2.25	6293
1.75	2552	1.95	3538	2.15	5916	2.25	6293
1.75	2668	1.95	3538	2.15	5916	2.25	6293
1.75	2668	1.95	3857	2.15	5916	2.25	6206
1.75	2668	1.95	3857	2.15	5916	2.25	6206
1.75	2668	1.95	3857	2.15	5887	2.25	6206
1.75	2668	1.95	3857	2.15	5887	2.25	6206
1.75	2755	1.95	3857	2.15	5887	2.25	6206
1.75	2755	1.95	3915	2.15	5887	2.25	5887
1.75	2755	1.95	3915	2.15	5887	2.25	5887
1.75	2755	1.95	3915	2.15	5829	2.25	5887
1.75	2755	1.95	3915	2.15	5829	2.25	5887
1.75	2494	1.95	3915	2.15	5829	2.25	5887
1.75	2494	1.95	3567	2.15	5829	2.25	6380
1.75	2494	1.95	3567	2.15	5829	2.25	6380
1.75	2494	1.95	3567	2.15	5597	2.25	6380
1.75	2494	1.95	3567	2.15	5597	2.25	6380
1.75	2929	1.95	3567	2.15	5597	2.25	6380
1.75	2929	1.95	3886	2.15	5597	2.25	5800
1.75	2929	1.95	3886	2.15	5597	2.25	5800
1.75	2929	1.95	3886	2.15	5800	2.25	5800
1.75	2929	1.95	3886	2.15	5800	2.25	5800
1.75	2987	1.95	3886	2.15	5800	2.25	5800
1.75	2987	1.95	4002	2.15	5800	2.25	5800
1.75	2987	1.95	4002	2.15	5800	2.25	5800
1.75	2987	1.95	4002	2.15	5858	2.25	5800
1.75	2987	1.95	4002	2.15	5858	2.25	5800
1.75	2784	1.95	4002	2.15	5858	2.25	5800
1.75	2784	1.95	4147	2.15	5858	2.25	5916
1.75	2784	1.95	4147	2.15	5858	2.25	5916
1.75	2784	1.95	4147	2.15	5829	2.25	5916
1.75	2784	1.95	4147	2.15	5829	2.25	5916
1.75	2349	1.95	4147	2.15	5829	2.25	5916
1.75	2349	1.95	4031	2.15	5829	2.25	6177
1.75	2349	1.95	4031	2.15	5829	2.25	6177
1.75	2349	1.95	4031	2.15	6467	2.25	6177
1.75	2349	1.95	4031	2.15	6467	2.25	6177
1.75	2755	1.95	4031	2.15	6467	2.25	6177
1.75	2755	1.95	3799	2.15	6467	2.25	6148
1.75	2755	1.95	3799	2.15	6467	2.25	6148
1.75	2755	1.95	3799	2.15	5858	2.25	6148
1.75	2755	1.95	3799	2.15	5858	2.25	6148
1.75	2871	1.95	3799	2.15	5858	2.25	6148
1.75	2871	1.95	3886	2.15	5858	2.25	5945
1.75	2871	1.95	3886	2.15	5858	2.25	5945
1.75	2871	1.95	3886	2.15	5684	2.25	5945
1.75	2871	1.95	3886	2.15	5684	2.25	5945
1.75	2842	1.95	3886	2.15	5684	2.25	5945
1.75	2842	1.95	3741	2.15	5684	2.25	6090
1.75	2842	1.95	3741	2.15	5684	2.25	6090
1.75	2842	1.95	3741	2.15	5800	2.25	6090
1.75	2842	1.95	3741	2.15	5800	2.25	6090
1.75	2494	1.95	3741	2.15	5800	2.25	6090
1.75	2494	1.95	3596	2.15	5800	2.25	5945
1.75	2494	1.95	3596	2.15	5800	2.25	5945
1.75	2494	1.95	3596	2.15	5742	2.25	5945
1.75	2494	1.95	3596	2.15	5742	2.25	5945
1.75	2929	1.95	3596	2.15	5742	2.25	5945
1.75	2929	1.95	3219	2.15	5742	2.25	6032
1.75	2929	1.95	3219	2.15	5742	2.25	6032
1.75	2929	1.95	3219	2.15	5974	2.25	6032
1.75	2929	1.95	3219	2.15	5974	2.25	6032
1.75	2523	1.95	3219	2.15	5974	2.25	6032
1.75	2523	1.95	3683	2.15	5974	2.25	6409
1.75	2523	1.95	3683	2.15	5974	2.25	6409
1.75	2523	1.95	3683	2.15	5568	2.25	6409
1.75	2523	1.95	3683	2.15	5568	2.25	6409
1.75	2407	1.95	3683	2.15	5568	2.25	6409
1.75	2407	1.95	3596	2.15	5568	2.25	6467
1.75	2407	1.95	3596	2.15	5568	2.25	6467
1.75	2407	1.95	3596	2.15	5916	2.25	6467
1.75	2407	1.95	3596	2.15	5916	2.25	6467
1.75	2494	1.95	3596	2.15	5916	2.25	6467
1.75	2494	1.95	3509	2.15	5916	2.25	5800
1.75	2494	1.95	3509	2.15	5916	2.25	5800
1.75	2494	1.95	3509	2.15	5771	2.25	5800
1.75	2494	1.95	3509	2.15	5771	2.25	5800
1.75	2929	1.95	3509	2.15	5771	2.25	5800
1.75	2929	1.95	3857	2.15	5771	2.25	6090
1.75	2929	1.95	3857	2.15	5771	2.25	6090
1.75	2929	1.95	3857	2.15	5887	2.25	6090
1.75	2929	1.95	3857	2.15	5887	2.25	6090
1.75	2813	1.95	3857	2.15	5887	2.25	6090
1.75	2813	1.95	3712	2.15	5887	2.25	6264
1.75	2813	1.95	3712	2.15	5887	2.25	6264
1.75	2813	1.95	3712	2.15	5916	2.25	6264
1.75	2813	1.95	3712	2.15	5916	2.25	6264
1.75	2465	1.95	3712	2.15	5916	2.25	6264
1.75	2465	1.95	3915	2.15	5916	2.25	5858
1.75	2465	1.95	3915	2.15	5916	2.25	5858
1.75	2465	1.95	3915	2.15	5452	2.25	5858
1.75	2465	1.95	3915	2.15	5452	2.25	5858
1.75	2842	1.95	3915	2.15	5452	2.25	5858
1.75	2842	1.95	3596	2.15	5452	2.25	6409
1.75	2842	1.95	3596	2.15	5452	2.25	6409
1.75	2842	1.95	3596	2.15	5916	2.25	6409
1.75	2842	1.95	3596	2.15	5916	2.25	6409
1.75	2697	1.95	3596	2.15	5916	2.25	6409
1.75	2697	1.95	3654	2.15	5916	2.25	6525
1.75	2697	1.95	3654	2.15	5916	2.25	6525
1.75	2697	1.95	3654	2.15	5713	2.25	6525
1.75	2697	1.95	3654	2.15	5713	2.25	6525
1.75	2523	1.95	3654	2.15	5713	2.25	6525
1.75	2523	1.95	4002	2.15	5713	2.25	6380
1.75	2523	1.95	4002	2.15	5713	2.25	6380
1.75	2523	1.95	4002	2.15	5626	2.25	6380
1.75	2523	1.95	4002	2.15	5626	2.25	6380
1.75	2610	1.95	4002	2.15	5626	2.25	6380
1.75	2610	1.95	3828	2.15	5626	2.25	5713
1.75	2610	1.95	3828	2.15	5626	2.25	5713
1.75	2610	1.95	3828	2.15	6032	2.25	5713
1.75	2610	1.95	3828	2.15	6032	2.25	5713
1.75	2262	1.95	3828	2.15	6032	2.25	5713
1.75	2262	1.95	3886	2.15	6032	2.25	6061
1.75	2262	1.95	3886	2.15	6032	2.25	6061
1.75	2262	1.95	3886	2.15	6061	2.25	6061
1.75	2262	1.95	3886	2.15	6061	2.25	6061
1.75	2842	1.95	3886	2.15	6061	2.25	6061
1.75	2842	1.95	3799	2.15	6061	2.25	6438
1.75	2842	1.95	3799	2.15	6061	2.25	6438
1.75	2842	1.95	3799	2.15	6119	2.25	6438
1.75	2842	1.95	3799	2.15	6119	2.25	6438
1.75	3045	1.95	3799	2.15	6119	2.25	6438
1.75	3045	1.95	3625	2.15	6119	2.25	5684
1.75	3045	1.95	3625	2.15	6119	2.25	5684
1.75	3045	1.95	3625	2.15	5829	2.25	5684
1.75	3045	1.95	3625	2.15	5829	2.25	5684
1.75	3277	1.95	3625	2.15	5829	2.25	5684
1.75	3277	1.95	4205	2.15	5829	2.25	6206
1.75	3277	1.95	4205	2.15	5829	2.25	6206
1.75	3277	1.95	4205	2.15	5916	2.25	6206
1.75	3277	1.95	4205	2.15	5916	2.25	6206
1.75	2117	1.95	4205	2.15	5916	2.25	6206
1.75	2117	1.95	3886	2.15	5916	2.25	5858
1.75	2117	1.95	3886	2.15	5916	2.25	5858
1.75	2117	1.95	3886	2.15	5713	2.25	5858
1.75	2117	1.95	3886	2.15	5713	2.25	5858
1.75	2204	1.95	3886	2.15	5713	2.25	5858
1.75	2204	1.95	3799	2.15	5713	2.25	6206
1.75	2204	1.95	3799	2.15	5713	2.25	6206
1.75	2204	1.95	3799	2.15	5829	2.25	6206
1.75	2204	1.95	3799	2.15	5829	2.25	6206
1.75	2813	1.95	3799	2.15	5829	2.25	6206
1.75	2813	1.95	3770	2.15	5829	2.25	6264
1.75	2813	1.95	3770	2.15	5829	2.25	6264
1.75	2813	1.95	3770	2.15	5887	2.25	6264
1.75	2813	1.95	3770	2.15	5887	2.25	6264
1.75	2552	1.95	3770	2.15	5887	2.25	6264
1.75	2552	1.95	3654	2.15	5887	2.25	6264
1.75	2552	1.95	3654	2.15	5887	2.25	6264
1.75	2552	1.95	3654	2.15	5974	2.25	6264
1.75	2552	1.95	3654	2.15	5974	2.25	6264
1.75	2697	1.95	3654	2.15	5974	2.25	6264
1.75	2697	1.95	4031	2.15	5974	2.25	6090
1.75	2697	1.95	4031	2.15	5974	2.25	6090
1.75	2697	1.95	4031	2.15	6264	2.25	6090
1.75	2697	1.95	4031	2.15	6264	2.25	6090
1.75	2581	1.95	4031	2.15	6264	2.25	6090
1.75	2581	1.95	3335	2.15	6264	2.25	6467
1.75	2581	1.95	3335	2.15	6264	2.25	6467
1.75	2581	1.95	3335	2.15	5945	2.25	6467
1.75	2581	1.95	3335	2.15	5945	2.25	6467
1.75	3161	1.95	3335	2.15	5945	2.25	6467
1.75	3161	1.95	3712	2.15	5945	2.25	6090
1.75	3161	1.95	3712	2.15	5945	2.25	6090
1.75	3161	1.95	3712	2.15	5945	2.25	6090
1.75	3161	1.95	3712	2.15	5945	2.25	6090
1.75	2610	1.95	3712	2.15	5945	2.25	6090
1.75	2610	1.95	3770	2.15	5945	2.25	6032
1.75	2610	1.95	3770	2.15	5945	2.25	6032
1.75	2610	1.95	3770	2.15	5684	2.25	6032
1.75	2610	1.95	3770	2.15	5684	2.25	6032
1.75	2407	1.95	3770	2.15	5684	2.25	6032
1.75	2407	1.95	3886	2.15	5684	2.25	6467
1.75	2407	1.95	3886	2.15	5684	2.25	6467
1.75	2407	1.95	3886	2.15	5655	2.25	6467
1.75	2407	1.95	3886	2.15	5655	2.25	6467
1.75	2929	1.95	3886	2.15	5655	2.25	6467
1.75	2929	1.95	3538	2.15	5655	2.25	6322
1.75	2929	1.95	3538	2.15	5655	2.25	6322
1.75	2929	1.95	3538	2.15	6235	2.25	6322
1.75	2929	1.95	3538	2.15	6235	2.25	6322
1.75	2552	1.95	3538	2.15	6235	2.25	6322
1.75	2552	1.95	3538	2.15	6235	2.25	6206
1.75	2552	1.95	3538	2.15	6235	2.25	6206
1.75	2552	1.95	3538	2.15	6003	2.25	6206
1.75	2552	1.95	3538	2.15	6003	2.25	6206
1.75	2668	1.95	3538	2.15	6003	2.25	6206
1.75	2668	1.95	3567	2.15	6003	2.25	6583
1.75	2668	1.95	3567	2.15	6003	2.25	6583
1.75	2668	1.95	3567	2.15	5887	2.25	6583
1.75	2668	1.95	3567	2.15	5887	2.25	6583
1.75	2436	1.95	3567	2.15	5887	2.25	6583
1.75	2436	1.95	4234	2.15	5887	2.25	6583
1.75	2436	1.95	4234	2.15	5887	2.25	6583
1.75	2436	1.95	4234	2.15	5800	2.25	6583
1.75	2436	1.95	4234	2.15	5800	2.25	6583
1.75	2842	1.95	4234	2.15	5800	2.25	6583
1.75	2842	1.95	3944	2.15	5800	2.25	6786
1.75	2842	1.95	3944	2.15	5800	2.25	6786
1.75	2842	1.95	3944	2.15	5481	2.25	6786
1.75	2842	1.95	3944	2.15	5481	2.25	6786
1.75	2726	1.95	3944	2.15	5481	2.25	6786
1.75	2726	1.95	3828	2.15	5481	2.25	6206
1.75	2726	1.95	3828	2.15	5481	2.25	6206
1.75	2726	1.95	3828	2.15	6177	2.25	6206
1.75	2726	1.95	3828	2.15	6177	2.25	6206
1.75	2726	1.95	3828	2.15	6177	2.25	6206
1.75	2726	1.95	3509	2.15	6177	2.25	5249
1.75	2726	1.95	3509	2.15	6177	2.25	5249
1.75	2726	1.95	3509	2.15	6032	2.25	5249
1.75	2726	1.95	3509	2.15	6032	2.25	5249
1.75	2407	1.95	3509	2.15	6032	2.25	5249
1.75	2407	1.95	3741	2.15	6032	2.25	116
1.75	2407	1.95	3741	2.15	6032	2.25	116
1.75	2407	1.95	3741	2.15	5742	2.25	116
